domain,ecotype,asn,country,http_status,publishers,file_formats,download_hosts,title_count,severity,active,latest_year,is_piracy
ee.twoplayergames.org,unclassified,AS60068,GB,OK,Nintendo; Activision; CD Projekt,,,0,4,True,2026,False
effectmatrix.com,unclassified,AS132203,SG,OK,,,,4,1,False,,True
efootball-2024.en.softonic.com,unclassified,,,EMPTY,,,,0,0,False,,False
efootball-2025.en.softonic.com,unclassified,,,EMPTY,,,,0,0,False,,False
eggnsemulator.com,ROM,,,OK,Nintendo; Activision; Rockstar; Sega,,,3,4,True,2026,False
el.safetydetectives.com,unclassified,AS13335,US,OK,Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Konami,repack; ISO,,1,5,True,2026,True
el.vpnmentor.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Activision; Rockstar; Sega; CD Projekt,ISO,,5,4,True,2026,True
el.wikipedia.org,unclassified,,,OK,Nintendo; Ubisoft; Activision; Sega; Konami; CD Projekt; Valve,,,1,4,True,2026,True
el.y8.com,unclassified,,,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Bandai Namco; Konami; CD Projekt; 2K Games,,,6,4,True,2026,True
elamigos-games.com,unclassified,AS13335,US,OK,Sony; Ubisoft; Activision; Rockstar; Bethesda; Sega; 2K Games,,,1,4,True,2026,True
elamigos-games.net,unclassified,,,OK,Sony; Ubisoft; Activision; Rockstar; Bethesda; Sega; 2K Games,,,1,4,True,2026,True
elamigos.co,unclassified,AS13335,US,OK,Nintendo; Square Enix; Activision; Rockstar; Sega; Konami; CD Projekt,repack,,3,5,True,2026,True
elamigos.site,unclassified,AS200508,PL,OK,Nintendo; Square Enix; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bethesda; Bandai Namco; Sega; Konami; CD Projekt; FromSoftware; 2K Games; Microsoft; Valve,,,11,4,True,2026,True
elamigosedition.com,unclassified,AS13335,US,OK,Nintendo; Capcom; Sony; EA; Ubisoft; Activision; Bethesda; Konami; Microsoft,,,1,4,True,2026,True
elamigosgames.org,unclassified,AS13335,US,OK,Sony; Ubisoft; Activision; Rockstar; Bethesda; Sega; 2K Games,,,1,4,True,2026,True
elamigosgamez.com,unclassified,AS13335,US,OK,Sony; Ubisoft; Activision; Rockstar; Bethesda; Sega; 2K Games,,,1,4,True,2026,True
elamigosgamez.net,unclassified,,,OK,Sony; Ubisoft; Activision; Rockstar; Bethesda; Sega; 2K Games,,,1,4,True,2026,True
elamigosweb.com,unclassified,,,OK,Capcom; Rockstar; Sega,,,1,4,True,2026,True
elamigoszone.com,unclassified,AS47583,DE,OK,Nintendo; Capcom; Activision; Rockstar; Sega; Konami,repack,,1,5,True,2026,True
eldenringnightreign.wiki.fextralife.com,unclassified,,,OK,,,,5,1,False,,False
eldestapeweb.com,unclassified,AS13335,US,OK,Square Enix; Capcom; Activision; Rockstar; Sega; Konami; Valve,,,3,4,True,2026,True
elemorion-interactive.itch.io,unclassified,AS13335,US,OK,Rockstar,,,1,1,False,,False
elitedangerous.com,unclassified,AS16509,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; CD Projekt; Valve,ISO,,10,4,True,2026,True
elivecd.org,unclassified,AS20473,US,OK,Nintendo; Square Enix; Ubisoft; Activision; Rockstar; Sega; Konami; CD Projekt,ISO,,7,3,True,2025,True
elviscostello.info,unclassified,AS12083,US,OK,,,,0,1,False,,False
emailveritas.com,unclassified,AS13335,US,OK,Capcom,,,0,1,False,,False
emika-games.itch.io,unclassified,AS13335,US,OK,Rockstar,,,1,1,False,,False
emoji-quiz.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,ISO; APK,,1,4,True,2026,True
empireg.ru,unclassified,AS216071,AE,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Bethesda; CD Projekt; 2K Games; Valve,repack; DDL,,2,5,True,2026,True
empirekino.ru,unclassified,AS216071,AE,OK,Square Enix; Capcom; Activision,,,0,4,True,2026,True
empireofgames.co,unclassified,,,EMPTY,,,,0,0,False,,False
emsubtitle.com,unclassified,AS63949,US,OK,Activision,,,0,1,False,,False
emu-land.net,unclassified,AS31103,DE,OK,Nintendo; Capcom; Sony; Activision; Rockstar; Bethesda; Bandai Namco; Sega; Konami; Valve,,,0,4,True,2026,False
emu.jy6d.com,unclassified,AS4837,CN,EMPTY,,,,0,0,False,,False
emugames.net,unclassified,AS13335,US,OK,,,,3,1,False,,False
emugames.ru,unclassified,AS25513,RU,EMPTY,,,,0,0,False,,False
emulation.gametechwiki.com,unclassified,AS13335,US,OK,Nintendo; Activision; Rockstar; Sega; Konami; Valve,,,2,4,True,2026,True
emulator-zone.com,ROM,AS13335,US,OK,Nintendo; Square Enix; EA; Ubisoft; Activision; Rockstar; Sega,ISO,,0,4,True,2026,True
emulator.games,ROM,AS16509,US,OK,Square Enix; Activision; Sega; Konami,,,12,4,True,2026,False
emulatorchik.narod.ru,ROM,AS44094,RU,OK,Nintendo; Capcom; Activision,,,0,2,False,,True
emulatorgames.net,ROM,,,OK,Activision,,,3,3,True,2026,False
emulatorgamesx.net,ROM,,,OK,Nintendo; Square Enix; Capcom; Sony; Ubisoft; Activision; Rockstar; Bandai Namco,,,32,4,True,2026,True
emulatorgamesz.net,ROM,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; Ubisoft; Activision; Rockstar; Bandai Namco,,,32,4,True,2026,True
emulroom.com,unclassified,AS200000,UA,EMPTY,,,,0,0,False,,False
emuparadise.it.com,unclassified,AS13335,US,OK,Nintendo,,,8,2,True,2025,True
emuparadise.me,unclassified,,,EMPTY,,,,0,0,False,,False
emurom.net,ROM,,,OK,Nintendo; Square Enix; Ubisoft; Konami,,,3,2,False,,False
en.aptoide.com,unclassified,,,OK,Nintendo; Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega,ISO; ROM; APK,,9,4,True,2026,True
en.bandainamcoent.eu,unclassified,,,OK,Nintendo; Sony; Ubisoft; Activision; Bandai Namco; Sega; CD Projekt; FromSoftware,,,2,4,True,2026,False
en.denuvogames.store,crack,AS16686,CA,OK,Nintendo; Square Enix; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Bethesda; Bandai Namco; Sega; Konami; CD Projekt; FromSoftware; 2K Games; Microsoft,,,2,4,True,2026,False
en.freedownloadmanager.org,unclassified,AS63949,US,OK,Square Enix; Capcom; Activision; Rockstar; Sega; Konami,,,11,4,True,2026,True
en.gamegpu.com,unclassified,,,OK,Capcom,,,0,1,False,,False
en.generacionxbox.com,unclassified,AS16276,FR,OK,Nintendo; Capcom; Sony; Ubisoft; Activision; Rockstar; Bethesda; Sega; Konami; CD Projekt; 2K Games; Microsoft,,,0,4,True,2026,True
en.lo4d.com,unclassified,AS29302,US,OK,,,,1,1,False,,False
en.metal-tracker.com,torrent,AS29182,RU,OK,Sony; Activision; Rockstar; Bethesda; Bandai Namco,,,0,4,True,2026,True
en.softmany.com,unclassified,AS13335,US,OK,Square Enix; Capcom; Sony; Activision; Rockstar; Sega; Konami,ISO,,9,3,True,2025,True
en.softonic.com,unclassified,,,EMPTY,,,,0,0,False,,False
en.uptodown.com,unclassified,,,OK,Nintendo; Square Enix; Capcom; Sony; Activision; Rockstar; Bandai Namco; Konami; Valve,,,12,4,True,2026,False
en.wikivoyage.org,unclassified,,,OK,Nintendo; Activision; Sega; Valve,,,0,4,True,2026,True
eneba.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; EA; Activision; Rockstar; Sega; Valve,,,2,4,True,2026,False
entertainment.slashdot.org,unclassified,,,OK,Nintendo; Sony; Ubisoft; Activision; Sega; Konami,,,4,4,True,2026,True
eo.wikipedia.org,unclassified,,,OK,Square Enix; Ubisoft; Activision; Sega; Konami; Valve,,,0,4,True,2026,True
eoceanofgames.com,unclassified,AS40676,CA,OK,Square Enix; Capcom; Sony; Activision; Konami,ISO,,0,4,True,2026,False
epaper.indiatimes.com,unclassified,,,OK,Nintendo; Activision; Sega,,,2,4,True,2026,True
epforums.org.cutestat.com,unclassified,AS13335,US,OK,Capcom,,,0,1,False,,False
episode.en.aptoide.com,ROM,,,OK,Nintendo; Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO,,1,4,True,2026,True
episode.ru.aptoide.com,ROM,,,OK,Nintendo; Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Sega,ISO,,1,4,True,2026,True
eragames.biz,unclassified,,,EMPTY,,,,0,0,False,,False
erdgeist.org,unclassified,AS44066,DE,OK,Nintendo; Square Enix; Ubisoft; Activision; Sega; Konami; 2K Games,,,3,3,True,2025,True
eroticmagazines.org,ROM,AS42532,LV,OK,Nintendo; Capcom; Activision; Rockstar,PKG,,1,4,True,2026,True
errorr.gumroad.com,unclassified,,,OK,Activision; Konami; Valve,,,0,2,False,2023,True
es-file-explorer-file-manager.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; Activision; Rockstar; Sega; Konami; 2K Games; Valve,ISO; APK,,4,4,True,2026,True
es.freedownloadmanager.org,unclassified,AS63949,US,OK,Square Enix; Capcom; Activision; Rockstar; Sega; Konami,,,11,4,True,2026,True
es.gametop.com,unclassified,AS13335,US,OK,Nintendo; Capcom; Activision; Rockstar; Konami; Microsoft,ISO,,5,2,False,,False
es.minecraft.wiki,unclassified,AS13335,US,OK,Nintendo; Square Enix; Activision; Sega; Konami; Microsoft; Valve,,,8,4,True,2026,True
es.moddroid.com,unclassified,AS13335,US,OK,Square Enix; Capcom; Activision; Rockstar; Sega,APK,,0,4,True,2026,True
es.oldversion.com,unclassified,AS14061,US,OK,Nintendo; Capcom; Activision; Rockstar; Konami,ISO,,4,4,True,2026,True
es.safetydetectives.com,unclassified,AS13335,US,OK,Nintendo; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Sega; Konami,repack; ISO,,12,5,True,2026,True
es.scribd.com,unclassified,,,OK,Nintendo; Square Enix; Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Sega; Konami; 2K Games; Microsoft; Valve,,,16,4,True,2026,False
es.vpnmentor.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Activision; Rockstar; Sega; Konami; CD Projekt; Valve,ISO,,5,4,True,2026,True
es.wikipedia.org,unclassified,,,OK,Nintendo; Square Enix; Activision; Sega; Konami; CD Projekt; Valve,,,0,4,True,2026,True
es.y8.com,unclassified,,,OK,Nintendo; Square Enix; Sony; Ubisoft; Activision; Bandai Namco; Sega; Konami; CD Projekt; 2K Games,,,6,4,True,2026,True
escharts.com,unclassified,,,OK,Capcom,,,0,1,False,,False
escorenews.com,unclassified,,,OK,,,,3,1,False,,False
esportslatest.net,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; Ubisoft; Activision; Rockstar; CD Projekt; FromSoftware; Valve,PKG,,8,4,True,2026,False
et.wikipedia.org,unclassified,,,OK,Ubisoft; Activision; Sega; Konami; Valve,,,0,4,True,2026,True
etsy.com,unclassified,AS54113,US,OK,,,,0,1,False,,False
eu.finalfantasyxiv.com,unclassified,,,OK,Square Enix; Sony; Rockstar,,,1,4,True,2026,True
eu.shop.battle.net,unclassified,AS16509,US,EMPTY,,,,0,0,False,,False
eu.store.square-enix-games.com,unclassified,,,OK,Nintendo; Square Enix; Sony; Ubisoft; Activision; Konami; Microsoft,,,5,4,True,2026,True
eu.wikipedia.org,unclassified,,,OK,Nintendo; Square Enix; Ubisoft; Activision; Sega; Konami; CD Projekt; Valve,,,1,4,True,2026,True
eurogamer.net,unclassified,AS54113,US,OK,Nintendo; Capcom; Sony; Activision; Rockstar; Sega; Konami; CD Projekt; Valve,,,0,4,True,2026,False
eveninsight.com,unclassified,AS13335,US,OK,Activision; Rockstar; Sega,,,1,4,True,2026,False
events.framer.com,unclassified,AS16509,US,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Sega; Konami; Microsoft,ISO,,6,4,True,2026,True
everyeye.it,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; CD Projekt; FromSoftware,repack,,77,5,True,2026,False
evolvebenchmark.com,unclassified,AS209242,US,OK,Square Enix; Sony; Activision; Rockstar; Sega; Valve,,,13,4,True,2026,True
evribiont.ru,unclassified,AS58061,AE,OK,Rockstar,,,19,3,True,2026,False
excel-2003.download-windows.org,unclassified,AS210644,CH,OK,Sony,torrent,,1,3,True,2025,True
excel-2007.download-windows.org,unclassified,AS210644,CH,OK,Sony,torrent,,1,3,True,2025,True
excel-2010.download-windows.org,unclassified,AS210644,CH,OK,Sony,torrent,,1,3,True,2025,True
excel-2013.download-windows.org,unclassified,AS210644,CH,OK,Sony,torrent,,1,3,True,2025,True
excel-2016.download-windows.org,unclassified,AS210644,CH,OK,Sony,torrent,,1,3,True,2025,True
excel-2019.download-windows.org,unclassified,AS210644,CH,OK,Sony,torrent,,1,3,True,2025,True
excel-2020.download-windows.org,unclassified,AS210644,CH,OK,Sony,ISO; torrent,,1,3,True,2025,True
excel-torrent.com,torrent,AS44812,RU,OK,EA,repack; ISO; torrent,,4,4,True,2026,True
excitel.com,ROM,AS14061,US,OK,Nintendo; Sony; Activision; Konami,ROM,,8,4,True,2026,False
exe-to-apk.soft112.com,mobile,,,EMPTY,,,,0,0,False,,False
expedusa.com,unclassified,AS13335,CA,OK,Sony; EA; Activision; Rockstar; Sega; Konami,,,12,4,True,2026,True
expressrefer.com,unclassified,AS16509,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Activision; Rockstar; Sega; Konami; 2K Games; Valve,ISO,,9,4,True,2026,True
expressvpn.com,unclassified,AS16509,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Activision; Rockstar; Sega; Konami; 2K Games; Valve,ISO,,9,4,True,2026,True
ext.to,unclassified,AS13335,US,OK,Capcom,,,0,1,False,,False
extrogames.com,unclassified,,,OK,Capcom; Activision; Rockstar,repack,,3,5,True,2026,True
eye-of-dakess.luadist.org,unclassified,AS13335,US,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Rockstar; Sega; Konami; 2K Games; Valve,,,7,4,True,2026,True
eztvx.to,unclassified,AS13335,US,OK,Capcom,,,0,1,False,,False
f1-2019.en.softonic.com,unclassified,,,EMPTY,,,,0,0,False,,False
f1-2020.en.softonic.com,unclassified,,,EMPTY,,,,0,0,False,,False
fa.wikipedia.org,unclassified,,,OK,Nintendo; Activision; Sega; Konami; CD Projekt,,,0,4,True,2026,True
fa.y8.com,unclassified,,,EMPTY,,,,0,0,False,,False
famisafe.wondershare.com,unclassified,,,OK,Square Enix; Sony; Activision; Rockstar; Sega,PKG,,4,3,True,2025,False
fanatical.com,unclassified,AS13335,US,OK,Nintendo; Sony; Activision; Rockstar; Konami,ISO,,1,3,True,,False
fanatics.live,unclassified,,,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Sega; Konami,repack,,2,5,True,2026,True
fandomwire.com,unclassified,,,OK,Nintendo; Capcom; EA; Activision; Rockstar; Bandai Namco; Konami; CD Projekt,,,10,4,True,2026,False
fandomwiregaming.com,unclassified,AS13335,US,OK,EA; Activision; Rockstar; Konami,,,1,4,True,2026,True
fanexpohq.com,unclassified,AS54113,US,OK,Nintendo; Square Enix; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,6,4,True,2026,False
fanfreegames.com,unclassified,AS16276,FR,OK,Nintendo; EA; Activision; Bandai Namco; Sega; Konami,,,4,4,True,2026,True
fangamer.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; Activision; Bandai Namco; Sega; Konami; FromSoftware,,,4,4,True,2026,False
fashion-show-pion-studios.en.aptoide.com,mobile,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,10,4,True,2026,True
fashion-show-pion-studios.ru.aptoide.com,mobile,,,OK,Nintendo; Square Enix; Capcom; EA; Activision; Rockstar; Konami,ISO; ROM,,10,4,True,2026,False
fast-charging-charge-battery-fast.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; Activision; Rockstar; Sega; Konami; 2K Games,ISO; APK,,2,4,True,2026,True
fast-torent.net,unclassified,AS206834,DE,EMPTY,,,,0,0,False,,False
fbackup.soft112.com,unclassified,,,OK,Square Enix; Capcom; Activision; Sega; Konami; Valve,,,4,4,True,2026,True
fbreader.download-windows.org,unclassified,AS210644,CH,OK,Nintendo; Sony; CD Projekt,,,1,3,True,2025,False
fdmania.com,unclassified,AS13335,US,EMPTY,,,,0,0,False,,False
fearlessrevolution.com,unclassified,AS13335,US,OK,Square Enix; Capcom; Activision; Microsoft,,,1,4,True,2026,True
feed.iplaysoft.com,unclassified,,,OK,Nintendo; Activision,,,0,3,True,2026,True
fetchpik.com,unclassified,AS36352,US,OK,Activision,,,0,3,True,2026,False
fetchrss.com,unclassified,AS12876,GB,OK,Activision; Rockstar; Sega,,,4,4,True,2026,False
fetish-locator-week-three.luadist.org,unclassified,AS13335,US,OK,Nintendo; Square Enix; Sony; EA; Ubisoft; Activision; Rockstar; Sega; Konami; 2K Games; Valve,,,2,4,True,2026,True
feverofgames.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Microsoft; Valve,,,2,4,True,2026,True
ff6-the-game.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,ISO; APK,,1,4,True,2026,True
ffg-forum-archive.entropicdreams.com,unclassified,AS13335,US,OK,Square Enix; Ubisoft; Activision; Bethesda; Bandai Namco; Sega; CD Projekt; 2K Games; Microsoft,,,0,2,False,,False
ffhacktics.com,unclassified,,,OK,Capcom; Activision,,,0,1,False,,False
ffreefull.com,unclassified,,,OK,Nintendo; Sony; Ubisoft; Activision; Rockstar; Sega; Konami,DDL,gofile.io,8,3,True,2025,True
ffvii.square-enix-games.com,unclassified,,,OK,Nintendo; Square Enix; Activision; Sega; Konami,,,3,4,True,2026,False
fgame.top,unclassified,AS13335,US,EMPTY,,,,0,0,False,,False
fi.safetydetectives.com,unclassified,AS13335,US,OK,Capcom; Sony; EA; Ubisoft; Activision; Rockstar; Konami,repack; ISO,,12,5,True,2026,True
fi.vpnmentor.com,unclassified,AS13335,US,OK,Nintendo; Square Enix; Capcom; Sony; EA; Activision; Rockstar; Sega; CD Projekt,ISO,,3,4,True,2026,True
fi.wikipedia.org,unclassified,,,OK,Ubisoft; Activision; Sega; Konami; Valve,,,0,4,True,2026,True
fictionfactorygames.itch.io,unclassified,AS13335,US,OK,Rockstar,,,1,1,False,2023,False
fidget-toys-3d-fidget-dev.en.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,9,4,True,2026,True
fidget-toys-3d-fidget-dev.ru.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM,,9,4,True,2026,True
fifa-14.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,ISO; APK,,1,4,True,2026,True
fifa-16-soccer.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,ISO; APK,,1,4,True,2026,True
fifa-mobile-soccer.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Bandai Namco; Sega; Konami; 2K Games,ISO; APK,,4,4,True,2026,True
fifa-soccer-gameplay-beta.cn.uptodown.com,unclassified,,,OK,Square Enix; Capcom; Sony; EA; Activision; Rockstar; Konami,,,11,4,True,2026,False
fifa-soccer-gameplay-beta.uptodown.com,unclassified,,,OK,Square Enix; Capcom; Sony; EA; Activision; Rockstar; Sega; Konami,,,15,4,True,2026,True
fifapcgamer.blogspot.com,unclassified,,,OK,Nintendo; Sony; EA; Activision; Rockstar; Konami; Valve,,,8,2,False,2023,True
fildo.net,unclassified,AS14061,US,OK,Nintendo; Ubisoft; Rockstar; Sega,APK,,1,2,False,,True
file-hunter.com,unclassified,AS50266,NL,EMPTY,,,,0,0,False,,False
file-manager.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; Activision; Rockstar; Sega; Konami; 2K Games,ISO; APK,,1,4,True,2026,True
file-manager11.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; Activision; Rockstar; Sega; Konami; 2K Games,ISO; APK,,1,4,True,2026,True
file-me.top,unclassified,AS13335,US,OK,Nintendo; Activision; CD Projekt,torrent,,2,4,True,2025,True
filecrypt.cc,DDL,AS13335,US,OK,Nintendo; Capcom,DDL,,1,2,True,,False
fileformat.info,unclassified,AS13335,US,OK,Ubisoft; Activision; Rockstar; Sega; Konami; Valve,,,0,4,True,2026,False
filegamez.com,unclassified,AS47583,DE,OK,Nintendo; Square Enix; Capcom; Ubisoft; Activision; Rockstar; Sega; Konami; 2K Games,ISO; APK,,4,4,True,2026,True
filegit.com,unclassified,AS51167,DE,OK,Activision; Rockstar; Konami,,,0,2,False,,False
filehare.com,unclassified,AS13335,US,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Konami; Microsoft,,,0,4,True,2026,True
filehorse.com,unclassified,AS13335,US,OK,Capcom; Activision; Rockstar,,,1,4,True,2026,False
filelisting.com,unclassified,AS63949,US,OK,Activision,,,0,1,False,,False
filemaster-file-manage-file-transfer-power-clean.apk.cafe,mobile,AS60144,LV,OK,Nintendo; Capcom; Activision; Rockstar; Sega; Konami; 2K Games,ISO; APK,,1,4,True,2026,True
filenetworks.blogspot.com,unclassified,,,OK,Nintendo; EA; Ubisoft; Activision; Sega; Konami; Valve,torrent,,13,3,False,,True
files-by-google-clean-up-space-on-your-phone.en.aptoide.com,unclassified,,,OK,Nintendo; Capcom; EA; Ubisoft; Activision; Rockstar; Sega; Konami,ISO; ROM; APK,,9,4,True,2026,True
fileserve.com,unclassified,AS13335,US,OK,Nintendo; Capcom; Sony; Activision; CD Projekt,torrent,,2,5,True,2026,True
filmdata.ru,unclassified,AS44112,RU,EMPTY,,,,0,0,False,,False
filmitorrent.net,torrent,AS13335,US,ERROR,,,,0,0,False,,False
filmora.wondershare.com,unclassified,,,OK,Square Enix; Capcom; Ubisoft; Activision; Sega,ISO,,7,4,True,2026,True
filmora.wondershare.com.ru,unclassified,,,OK,Capcom; Activision; Rockstar,ISO,,8,4,True,2026,False
films-torrent.ru,torrent,AS58061,AE,EMPTY,,,,0,0,False,,False
final-fantasy-7-remake-intergrade.en.download.it,unclassified,AS13335,US,OK,,,,3,1,False,,False
final-fantasy-tactics-the-ivalice-chronicles.en.softonic.com,unclassified,,,EMPTY,,,,0,0,False,,False
final-fantasy-tactics-the-ivalice-chronicles.square-enix-games.com,unclassified,,,OK,Nintendo; Square Enix; Activision; Sega; Konami,,,1,4,True,2026,False
